turns,winner,white_rating,black_rating,opening_moves,rating_gap,higher_rated_victory
39,2,1356,1178,8,178,1
27,2,1627,1180,4,447,1
61,2,1506,1184,4,322,1
39,2,1633,1187,3,446,1
45,2,1344,1195,3,149,1
71,2,1610,1198,4,412,1
71,2,1658,1200,5,458,1
51,2,1389,1208,3,181,1
37,2,1711,1209,4,502,1
60,1,1215,1485,3,270,1
22,0,1493,1205,3,288,0
31,2,1640,1207,7,433,1
26,1,1209,1639,3,430,1
41,2,1611,1213,4,398,1
72,1,1544,1188,4,356,0
32,1,1180,1674,6,494,1
57,2,1379,1187,3,192,1
52,1,1194,1373,5,179,1
33,2,1438,1200,4,238,1
41,2,1814,1201,3,613,1
48,2,1177,1504,6,327,0
39,2,1621,1179,5,442,1
46,1,1184,1440,6,256,1
51,2,1364,1192,2,172,1
29,2,1492,1196,7,296,1
69,2,1621,1198,3,423,1
17,2,1379,1206,1,173,1
84,1,1207,1724,3,517,1
49,2,1185,1438,5,253,0
47,2,1594,1188,5,406,1
53,2,1523,1191,2,332,1
76,1,1195,1516,3,321,1
48,1,1202,1382,6,180,1
57,2,1452,1251,2,201,1
19,2,1411,1465,4,54,0
76,1,1313,1458,2,145,1
32,1,1474,1323,3,151,0
67,2,1330,1490,4,160,0
109,2,1425,1503,3,78,0
71,2,1492,1497,3,5,0
72,1,1407,1483,2,76,1
41,2,1477,1314,3,163,1
65,2,1461,1489,5,28,0
99,0,1491,1451,3,40,0
15,2,1242,1491,7,249,0
39,2,1485,1281,4,204,1
31,2,1373,1500,3,127,0
36,2,1493,1355,3,138,1
63,2,1486,1342,3,144,1
44,1,1538,1472,2,66,0
17,2,1423,1484,2,61,0
20,1,1496,1459,3,37,0
76,1,1491,1485,4,6,0
133,2,1478,1305,3,173,1
21,2,1470,1353,3,117,1
115,2,1562,1479,5,83,1
37,2,1587,1500,5,87,1
100,1,1587,1500,4,87,0
61,2,1587,1500,4,87,1
3,2,1500,1587,2,87,0
117,2,1500,1587,8,87,0
73,2,1500,1587,5,87,0
71,0,1584,1500,3,84,0
97,2,1584,1500,5,84,1
42,1,1500,1584,2,84,1
73,2,1780,1589,11,191,1
44,1,1554,1589,8,35,1
16,1,1589,1500,10,89,0
17,2,1589,1255,5,334,1
40,1,1589,1141,4,448,0
57,2,1589,1489,11,100,1
15,2,1589,1337,5,252,1
91,2,1589,1500,4,89,1
66,1,1589,1348,6,241,0
49,2,1500,1589,2,89,0
53,2,1500,1589,3,89,0
32,1,1372,1589,9,217,1
61,2,1589,1500,5,89,1
62,0,1437,1589,5,152,0
161,2,1589,1500,3,89,1
39,2,1589,1500,8,89,1
52,1,1500,1589,3,89,1
39,2,1580,1519,3,61,1
43,2,1570,1251,4,319,1
46,1,1288,1565,1,277,1
15,2,1560,1349,2,211,1
62,1,1500,1554,1,54,1
105,2,1500,1554,6,54,0
19,2,1554,1500,5,54,1
68,1,1399,1554,6,155,1
38,1,1362,1554,9,192,1
31,2,1145,1554,5,409,0
15,2,1554,1347,5,207,1
41,2,1554,1236,4,318,1
61,1,1564,1577,6,13,1
110,1,1364,1564,4,200,1
53,2,1564,1500,3,64,1
56,1,1500,1564,3,64,1
65,2,1564,1500,3,64,1
26,2,1500,1564,3,64,0
51,2,1876,1921,13,45,0
103,2,1865,1841,4,24,1
48,1,1536,1862,7,326,1
96,1,1878,1724,7,154,0
120,1,1844,1868,3,24,1
96,1,1732,1855,1,123,1
64,1,1867,1878,4,11,1
66,1,1730,1859,5,129,1
80,1,1948,1844,4,104,0
41,2,1918,1858,11,60,1
57,2,1844,1907,9,63,0
109,0,1905,1842,5,63,0
36,2,1834,1732,8,102,1
79,2,1823,1770,14,53,1
79,2,1813,1835,7,22,0
58,1,1856,1509,7,347,0
65,2,1453,1878,5,425,0
48,1,1888,1957,9,69,1
75,2,1878,1816,6,62,1
41,2,1804,1893,7,89,0
69,2,1881,1873,10,8,1
82,1,1705,1874,2,169,1
33,2,1469,1896,3,427,0
74,1,1910,1863,9,47,0
74,1,1493,1908,8,415,1
88,1,1931,1384,7,547,0
40,1,1941,1985,8,44,1
112,1,1998,1927,8,71,0
81,2,1923,1625,5,298,1
51,2,2003,1932,3,71,1
37,2,1930,1552,2,378,1
39,1,1914,1918,5,4,1
79,2,1807,1934,2,127,0
80,1,1947,1909,13,38,0
95,2,1945,1534,2,411,1
64,1,1691,1940,2,249,1
47,1,1759,1934,13,175,1
54,1,1947,1914,10,33,0
45,2,1953,1959,5,6,0
58,1,1820,1951,6,131,1
39,2,1943,1815,2,128,1
48,2,1890,1957,8,67,0
63,2,1954,1613,5,341,1
63,2,1947,1784,2,163,1
59,2,1946,1469,2,477,1
122,0,2019,1943,2,76,0
28,1,1949,2156,10,207,1
137,2,1502,1517,7,15,0
35,2,1720,1507,4,213,1
34,2,1504,1519,3,15,0
74,1,1536,1507,4,29,0
46,1,1509,1913,4,404,1
69,2,1495,1577,3,82,0
91,2,1366,1511,3,145,0
49,2,1505,1319,7,186,1
40,2,1952,1506,4,446,1
18,1,1508,1951,3,443,1
25,2,1572,1517,5,55,1
84,1,1527,1554,3,27,1
54,1,1632,1513,7,119,0
32,1,1517,1762,3,245,1
127,2,1507,1482,6,25,1
65,2,1382,1522,3,140,0
31,2,1522,1542,5,20,0
39,2,1453,1536,3,83,0
15,2,1531,1291,6,240,1
31,2,1516,1543,4,27,0
55,2,1543,1267,2,276,1
39,2,1543,1500,4,43,1
63,2,1404,1558,2,154,0
68,1,1568,1614,3,46,1
27,2,1795,1573,9,222,1
79,2,1567,1389,3,178,1
65,2,1624,1576,4,48,1
76,1,1557,1566,4,9,1
20,2,1559,1500,3,59,1
41,2,1532,1571,9,39,0
50,1,1582,1586,3,4,1
101,2,1575,1593,4,18,0
22,1,1607,1519,7,88,0
161,2,1596,1589,6,7,1
136,1,1701,1582,3,119,0
80,1,1590,1651,8,61,1
56,1,1506,1582,4,76,1
106,1,1653,1568,3,85,0
5,2,1315,1198,4,117,1
14,1,1227,1276,2,49,1
68,1,1334,1284,3,50,0
71,2,1297,1335,2,38,0
58,1,1503,1495,7,8,0
80,0,1149,1503,8,354,0
106,1,1149,1503,6,354,1
57,2,1493,1473,3,20,1
33,2,1461,1505,7,44,0
39,2,1423,1505,5,82,0
92,1,1251,1331,6,80,1
21,2,1309,1269,6,40,1
55,2,1290,1186,4,104,1
18,2,1459,1307,4,152,1
40,1,1335,1360,7,25,1
43,1,1286,1304,7,18,1
14,1,1284,1301,5,17,1
30,1,1368,1184,5,184,0
54,1,1415,1438,4,23,1
63,2,1486,1470,7,16,1
44,1,1536,1549,5,13,1
56,1,1418,1461,3,43,1
86,1,1512,1726,4,214,1
27,2,1765,1590,6,175,1
50,1,1271,1500,4,229,1
38,1,1063,1186,3,123,1
34,1,1500,1265,1,235,0
55,2,1495,1460,3,35,1
71,2,1461,1508,5,47,0
109,1,1525,1494,5,31,0
84,1,1530,1561,3,31,1
76,1,1575,1516,10,59,0
65,2,1514,1108,5,406,1
27,2,1602,1523,5,79,1
13,1,1538,1452,5,86,0
66,1,1541,1900,7,359,1
79,2,1708,1548,2,160,1
76,1,1270,1544,5,274,1
82,1,1762,1834,4,72,1
65,2,1740,1729,5,11,1
62,1,1758,1851,4,93,1
58,1,1916,1749,3,167,0
49,2,1730,1592,6,138,1
43,2,1713,1527,2,186,1
44,1,1987,1653,3,334,0
91,2,2039,1660,13,379,1
57,2,1598,1891,4,293,0
127,2,1506,2117,6,611,0
70,1,1783,1432,10,351,0
47,2,1361,1629,6,268,0
59,2,1682,1417,3,265,1
19,1,1389,1682,5,293,1
45,2,1682,1500,3,182,1
42,1,1500,1682,3,182,1
19,2,1682,1500,3,182,1
60,1,1130,1383,6,253,1
50,1,1136,1383,1,247,1
37,2,1383,1136,6,247,1
76,1,984,1378,5,394,1
46,1,1378,1377,4,1,0
11,2,1372,1003,4,369,1
77,2,1364,1065,3,299,1
20,1,1196,1348,5,152,1
37,2,1336,1088,3,248,1
89,2,1310,1273,5,37,1
17,0,1382,1304,3,78,0
30,2,1285,1116,4,169,1
77,2,1271,1328,8,57,0
124,1,1930,1897,10,33,0
43,2,2012,1904,11,108,1
37,2,1891,1977,8,86,0
53,2,1882,1828,8,54,1
80,1,1822,1873,3,51,1
91,2,1890,1884,9,6,1
109,0,1884,1873,9,11,0
51,2,1861,1896,17,35,0
43,2,1883,1942,6,59,0
77,2,1128,795,2,333,1
130,1,1128,2177,2,1049,1
85,2,1114,1189,1,75,0
51,0,1191,1111,1,80,0
53,2,1111,921,4,190,1
36,1,897,1111,2,214,1
26,2,1111,897,1,214,1
52,2,1099,1124,2,25,0
139,2,1115,1013,1,102,1
72,1,1099,1115,2,16,1
142,1,1099,1115,2,16,1
60,1,1136,843,2,293,0
23,2,798,1157,2,359,0
9,2,2419,1157,5,1262,1
43,2,1151,964,1,187,1
141,2,1630,1537,3,93,1
153,0,1588,1631,3,43,0
76,1,1601,1621,3,20,1
73,2,1610,1611,3,1,0
24,1,1550,1600,4,50,1
81,1,1677,1587,7,90,0
57,2,1573,1653,2,80,0
35,2,1561,1587,2,26,0
39,2,1638,1570,7,68,1
31,2,1559,1548,7,11,1
47,2,1699,1566,2,133,1
137,2,1557,1494,6,63,1
58,1,1532,1546,5,14,1
112,1,1616,1532,5,84,0
48,1,1543,1550,7,7,1
59,2,1533,1555,7,22,0
109,2,1727,1562,2,165,1
69,2,1552,1491,5,61,1
55,2,1814,1557,2,257,1
52,1,1561,1852,8,291,1
134,1,1271,1557,4,286,1
109,2,1551,1356,4,195,1
90,2,1604,1561,7,43,1
63,2,1544,1738,4,194,0
62,1,1568,1578,4,10,1
38,1,1360,1562,7,202,1
31,2,1552,1503,7,49,1
166,1,1562,1539,5,23,0
114,1,1483,1737,4,254,1
66,1,1488,1727,7,239,1
43,2,1880,1490,9,390,1
103,2,1898,1493,5,405,1
54,1,1499,1667,7,168,1
140,1,1579,1484,4,95,0
73,0,1485,1465,4,20,0
49,2,1463,1201,4,262,1
25,2,1785,1466,5,319,1
34,1,1470,1742,3,272,1
45,2,1786,1474,8,312,1
44,1,1475,2012,8,537,1
123,2,1864,1477,2,387,1
43,2,1826,1480,3,346,1
39,2,1469,1469,4,0,0
40,1,1302,1462,7,160,1
58,1,1469,1609,6,140,1
66,1,1566,1455,2,111,0
22,1,1462,1610,7,148,1
54,1,1480,1231,2,249,0
52,1,1500,1698,4,198,1
61,2,1720,1783,4,63,0
31,2,1855,1792,3,63,1
183,2,1847,1801,3,46,1
159,2,1792,1743,4,49,1
116,1,1798,1988,6,190,1
53,2,1788,1756,6,32,1
114,0,1755,1789,3,34,0
96,1,1696,1789,6,93,1
141,1,1799,1832,3,33,1
151,2,1799,1500,4,299,1
98,1,1562,1799,3,237,1
105,2,1799,1500,8,299,1
131,2,1851,1808,1,43,1
77,1,1749,1799,11,50,1
105,2,1790,1734,6,56,1
55,2,1340,1790,5,450,0
72,1,1801,1794,4,7,0
87,2,1801,1377,2,424,1
62,1,1729,1801,9,72,1
53,2,1801,1729,7,72,1
75,2,1500,1801,6,301,0
26,1,1801,1500,1,301,0
142,1,1808,1914,5,106,1
49,2,1755,1821,9,66,0
87,2,1716,1835,3,119,0
88,0,1835,1632,6,203,0
107,2,1835,1632,6,203,1
132,1,1847,1809,7,38,0
38,1,1860,1770,4,90,0
110,1,1784,1851,4,67,1
81,2,1841,1832,12,9,1
129,2,1850,1851,7,1,0
126,1,1851,1703,6,148,0
123,2,1851,1703,7,148,1
222,0,1851,1853,4,2,0
31,2,1839,1864,5,25,0
101,2,1808,1890,4,82,0
74,1,1643,1878,3,235,1
97,2,1876,2621,7,745,0
88,1,1886,1880,8,6,0
114,0,1875,1922,2,47,0
27,1,1828,1890,10,62,1
31,2,2008,1840,3,168,1
52,1,1861,1882,15,21,1
72,1,1856,1836,4,20,0
66,2,1865,1860,3,5,1
68,1,1814,1836,6,22,1
70,1,1869,1802,3,67,0
27,2,1865,1509,6,356,1
50,1,1542,1842,3,300,1
40,1,1594,1529,8,65,0
51,2,1428,1544,3,116,0
118,1,1552,1648,9,96,1
89,2,1574,1562,5,12,1
67,0,1590,1561,3,29,0
31,2,1558,1235,6,323,1
101,2,1547,1567,5,20,0
37,2,1517,1559,9,42,0
80,1,1429,1552,3,123,1
10,1,1675,1500,1,175,0
30,2,1604,1700,9,96,0
94,1,1444,1696,3,252,1
78,1,1246,1694,6,448,1
57,2,1684,1658,5,26,1
60,1,1689,1893,9,204,1
41,2,1678,1698,3,20,0
81,2,1671,1553,6,118,1
45,2,1659,1684,10,25,0
27,2,1695,1669,3,26,1
47,1,1680,1684,5,4,1
16,1,1696,1668,3,28,0
48,2,1692,1679,3,13,1
52,1,1702,1667,5,35,0
63,2,1683,1677,11,6,1
132,1,1688,1703,11,15,1
53,2,1689,1699,9,10,0
77,2,1689,1655,6,34,1
54,2,1798,1697,1,101,1
56,1,1707,1756,11,49,1
60,1,1715,1804,8,89,1
53,1,1727,1702,11,25,0
76,1,1748,1715,3,33,0
51,2,2040,1718,3,322,1
86,2,1713,1493,11,220,1
109,2,1697,1725,5,28,0
84,1,1777,1712,8,65,0
43,1,1724,1697,5,27,0
72,1,1735,1747,6,12,1
53,2,1757,1746,6,11,1
93,2,1751,1753,9,2,0
34,1,1762,1847,7,85,1
54,1,1901,1746,7,155,0
90,1,1385,1756,3,371,1
53,2,1754,1387,3,367,1
72,1,1765,1774,17,9,1
37,2,1308,1765,3,457,0
57,2,1788,1891,7,103,0
36,1,1788,1563,5,225,0
65,2,1878,1788,5,90,1
58,0,1352,1788,5,436,0
49,2,1788,1698,10,90,1
50,2,2203,1788,5,415,1
49,2,1558,1289,4,269,1
55,2,1443,1296,4,147,1
18,1,1275,1281,5,6,1
92,1,1291,1333,6,42,1
109,2,1268,1303,4,35,0
55,2,1291,1326,2,35,0
57,2,1698,1293,6,405,1
18,1,1297,1591,5,294,1
29,0,1300,1279,4,21,0
41,2,1265,1373,2,108,0
19,2,1348,1274,1,74,1
75,2,1264,1216,2,48,1
55,2,1465,1270,5,195,1
36,1,1343,1256,3,87,0
73,2,1286,1276,6,10,1
19,2,1564,1621,5,57,0
26,1,1580,1390,2,190,0
42,1,1569,1570,2,1,1
55,2,1560,1518,15,42,1
78,1,1567,1702,5,135,1
104,1,1500,1560,4,60,1
135,2,2029,2103,15,74,0
55,2,2094,2039,4,55,1
44,1,1462,1473,8,11,1
62,1,1533,1430,5,103,0
28,2,1364,1463,4,99,0
41,1,1491,1491,3,0,0
18,2,1648,1509,7,139,1
80,1,1291,1494,8,203,1
63,2,1474,1337,3,137,1
51,2,1453,1306,7,147,1
39,1,1674,1557,6,117,0
36,1,1701,1618,5,83,0
37,2,1795,1709,1,86,1
39,2,1692,1889,7,197,0
105,2,1663,1812,9,149,0
20,2,1652,1635,8,17,1
69,2,1774,1660,5,114,1
41,2,1591,1674,3,83,0
57,2,1595,1689,4,94,0
91,2,1677,1683,8,6,0
87,2,1663,1711,6,48,0
68,1,1674,1500,5,174,0
44,1,1635,1663,4,28,1
81,2,1666,1605,4,61,1
111,2,1613,1680,11,67,0
90,1,1535,1673,3,138,1
59,2,1673,1607,4,66,1
53,2,1620,1687,3,67,0
62,1,1698,1739,9,41,1
111,2,1615,1714,5,99,0
72,1,1725,1786,4,61,1
65,1,1731,1711,11,20,0
35,2,1699,1671,8,28,1
53,2,1679,1714,3,35,0
47,2,1447,1736,7,289,0
51,1,1750,1739,2,11,0
19,2,1748,1283,3,465,1
57,1,1752,2079,4,327,1
70,1,1763,1738,4,25,0
101,2,1598,1757,4,159,0
57,2,1783,1530,7,253,1
76,1,1536,1726,6,190,1
62,1,1669,1520,2,149,0
56,1,1522,1941,2,419,1
107,2,1681,1528,5,153,1
21,1,1536,1642,2,106,1
33,2,1743,1542,3,201,1
69,2,1527,1648,6,121,0
57,2,1652,1534,6,118,1
37,2,1681,1541,5,140,1
47,2,1626,1550,2,76,1
77,1,1558,1652,5,94,1
60,1,1567,1646,4,79,1
60,1,1576,1656,6,80,1
85,2,1558,1588,3,30,0
125,2,1576,1596,5,20,0
61,2,1833,1581,4,252,1
209,2,1859,1585,5,274,1
89,2,1680,1593,5,87,1
104,0,1588,1756,3,168,0
49,2,1575,1643,7,68,0
116,1,1583,1699,2,116,1
77,2,1797,1588,5,209,1
78,1,1731,1572,3,159,0
43,2,1565,1584,3,19,0
34,1,1698,1568,3,130,0
70,1,1572,1828,3,256,1
23,2,1645,1568,5,77,1
132,2,1623,1578,4,45,1
121,2,1657,1587,4,70,1
50,2,1934,1590,4,344,1
51,2,1657,1600,4,57,1
45,2,1668,1610,4,58,1
90,1,1616,1776,7,160,1
45,2,1607,1551,2,56,1
26,1,1623,1594,5,29,0
19,2,2189,1595,4,594,1
70,2,1581,1649,6,68,0
27,2,1710,1589,3,121,1
99,2,1853,1593,5,260,1
52,1,1595,2030,2,435,1
72,1,1589,1728,2,139,1
61,2,1956,1591,4,365,1
33,2,1832,1583,7,249,1
85,2,1737,1590,3,147,1
45,2,1712,1598,3,114,1
50,1,1211,1500,6,289,1
43,2,1834,1218,4,616,1
43,2,1742,1218,3,524,1
17,2,1742,1218,2,524,1
113,2,1500,1261,2,239,1
18,1,1317,1538,2,221,1
46,1,1317,1500,3,183,1
23,2,1500,1317,5,183,1
39,2,1940,1327,3,613,1
63,2,1504,1500,2,4,1
102,1,1724,1847,3,123,1
24,2,1800,1733,5,67,1
80,1,1741,1880,8,139,1
25,2,1874,1748,3,126,1
12,1,1758,1815,6,57,1
56,1,1842,1743,11,99,0
53,0,1741,1804,8,63,0
63,2,1727,1800,6,73,0
75,2,1847,1735,5,112,1
33,2,1867,1743,4,124,1
42,1,1753,1811,6,58,1
64,1,1809,1739,3,70,0
17,1,1811,1723,5,88,0
34,1,1733,1802,5,69,1
41,2,1826,1743,4,83,1
37,2,1726,1856,4,130,0
73,2,1710,1815,4,105,0
110,1,1719,1817,6,98,1
41,2,1809,1729,13,80,1
62,1,1884,1710,2,174,0
44,1,1797,1693,11,104,0
57,0,1689,1801,4,112,0
49,2,1668,1891,4,223,0
55,2,1804,1677,2,127,1
83,2,1805,1686,5,119,1
52,1,1696,1812,10,116,1
26,1,1703,1880,5,177,1
82,1,1890,1681,12,209,0
80,1,1690,1830,4,140,1
37,2,1823,1700,10,123,1
18,2,1679,1838,4,159,0
47,2,1908,1697,2,211,1
42,1,1704,1903,6,199,1
71,2,1897,1713,3,184,1
71,2,1880,1722,4,158,1
67,2,1888,1732,4,156,1
75,2,1850,1744,5,106,1
43,2,1792,1760,4,32,1
41,1,1775,1816,5,41,1
69,2,1806,1793,2,13,1
24,2,1772,1817,5,45,0
41,1,1772,1919,6,147,1
73,2,1877,1787,6,90,1
31,2,1886,1803,6,83,1
37,2,1739,1830,6,91,0
84,1,1852,1872,4,20,1
57,2,1861,1877,3,16,0
29,2,1850,1872,8,22,0
56,1,1881,1830,11,51,0
36,1,1352,1610,6,258,1
87,2,1605,1296,8,309,1
114,1,1066,1602,3,536,1
53,2,1477,1602,2,125,0
41,2,1602,1477,6,125,1
62,1,1708,2024,5,316,1
63,2,2024,1708,3,316,1
54,1,1708,2024,11,316,1
38,1,1708,2024,6,316,1
115,0,1458,1708,5,250,0
68,1,1708,1844,4,136,1
21,1,1708,1500,7,208,0
64,2,1545,1708,2,163,0
68,1,1708,1708,2,0,0
50,1,1500,1708,11,208,1
61,2,1708,1500,4,208,1
8,1,1478,1708,2,230,1
45,2,1708,1577,7,131,1
86,1,1701,1708,4,7,1
84,1,1520,1708,4,188,1
37,2,1708,1410,3,298,1
119,2,1708,1410,6,298,1
45,2,1332,1708,3,376,0
46,2,2180,1708,3,472,1
84,1,1708,2180,5,472,1
45,0,2180,1708,9,472,0
52,1,1323,1708,2,385,1
25,1,1708,1540,2,168,0
91,2,1954,1708,3,246,1
3,2,1708,1215,2,493,1
45,2,1708,1668,5,40,1
64,1,1470,1708,4,238,1
54,1,1708,1579,3,129,0
101,2,1708,1638,2,70,1
147,2,1708,1592,4,116,1
65,2,1371,1486,4,115,0
90,1,1479,1475,4,4,0
61,2,1339,1490,4,151,0
130,1,1506,1321,3,185,0
44,1,1454,1497,4,43,1
39,2,1488,1422,3,66,1
43,2,1476,1506,5,30,0
62,1,1397,1468,5,71,1
69,2,1461,1338,5,123,1
56,1,1364,1453,3,89,1
92,1,1456,1444,7,12,0
68,1,1400,1446,3,46,1
65,2,1435,1486,5,51,0
72,1,1354,1427,3,73,1
51,2,1418,1361,4,57,1
90,1,1409,1407,4,2,0
129,2,1399,1319,5,80,1
48,1,1386,1388,4,2,1
54,1,1398,1436,2,38,1
56,1,1409,1268,5,141,0
118,1,1500,1400,4,100,0
107,2,1473,1409,5,64,1
46,1,1361,1399,3,38,1
19,2,1389,1370,3,19,1
42,1,1381,1379,11,2,0
39,2,1368,1382,2,14,0
57,2,1359,1339,4,20,1
43,2,1348,1360,3,12,0
79,2,1349,1359,3,10,0
103,2,1415,1379,5,36,1
104,1,1389,1405,5,16,1
78,1,1397,1509,5,112,1
67,2,1392,1395,4,3,0
66,1,1407,1373,3,34,0
113,2,1359,1420,4,61,0
13,2,1410,1390,3,20,1
18,1,1429,1399,4,30,0
38,1,1374,1391,1,17,1
68,1,1403,1363,3,40,0
37,2,1350,1416,4,66,0
38,1,1355,1406,4,51,1
74,1,1782,1710,5,72,0
76,1,1734,1697,7,37,0
27,1,1707,1775,4,68,1
55,2,1978,1711,8,267,1
48,2,1704,1549,4,155,1
76,1,1710,1692,7,18,0
168,1,1705,1679,5,26,0
46,1,1712,1867,4,155,1
114,1,1505,1706,3,201,1
32,2,1864,1713,7,151,1
126,1,1718,1941,2,223,1
95,2,1374,1740,6,366,0
55,2,1879,1747,10,132,1
149,2,1743,1498,1,245,1
83,2,1730,1754,5,24,0
30,2,2092,1733,8,359,1
144,1,1752,1465,4,287,0
123,2,1730,1753,4,23,0
41,1,1760,1908,9,148,1
104,0,1920,1755,7,165,0
24,1,1758,2112,7,354,1
39,2,1750,1634,3,116,1
92,1,1877,1733,10,144,0
109,2,1716,1857,3,141,0
70,1,1057,1716,4,659,1
49,2,1858,1723,4,135,1
77,2,1888,1723,2,165,1
95,2,1705,1927,3,222,0
136,1,2054,1683,1,371,0
46,1,1686,2022,5,336,1
21,1,1209,1685,4,476,1
52,1,1964,2331,5,367,1
58,1,1754,2329,5,575,1
43,2,2329,1613,12,716,1
59,2,2320,2132,10,188,1
76,1,2275,2303,9,28,1
62,1,1846,1788,11,58,0
97,2,1780,1677,4,103,1
62,2,1776,1460,6,316,1
36,1,1788,1600,6,188,0
118,1,1552,1783,1,231,1
71,2,1877,1792,4,85,1
51,0,1622,1797,3,175,0
45,2,1793,1519,5,274,1
41,2,1792,1178,4,614,1
54,1,1655,1785,6,130,1
92,1,1676,1777,4,101,1
59,2,1775,1337,5,438,1
64,1,1408,1772,4,364,1
103,0,1778,1579,8,199,0
106,1,1798,1390,5,408,0
69,2,1786,1816,9,30,0
41,2,1764,1798,7,34,0
69,2,1783,1916,7,133,0
44,1,1548,1517,7,31,0
99,0,1517,1548,4,31,0
164,1,1558,1583,7,25,1
42,2,1544,1636,7,92,0
107,0,1541,1651,5,110,0
58,1,1542,1530,2,12,0
23,2,1522,1486,9,36,1
20,1,1532,1567,7,35,1
62,2,1533,1544,7,11,0
57,2,1707,1550,3,157,1
58,0,1547,1664,2,117,0
17,2,1536,1534,5,2,1
37,2,1524,1536,5,12,0
81,2,1514,1511,4,3,1
72,1,1522,1502,7,20,0
19,2,1489,1378,9,111,1
46,2,1489,1511,9,22,0
7,1,1588,1489,5,99,0
74,1,1500,1489,3,11,0
28,1,1489,1567,5,78,1
21,2,1489,1566,4,77,0
21,2,1500,1489,2,11,1
17,1,1500,1489,3,11,0
35,1,1489,1511,3,22,1
72,1,1496,1500,9,4,1
9,2,1496,1508,4,12,0
76,1,1508,1496,2,12,0
25,2,1527,1496,5,31,1
32,1,1500,1496,1,4,0
67,2,1485,1489,7,4,0
31,2,1509,1496,4,13,1
57,2,2320,1500,12,820,1
61,2,2193,1500,12,693,1
50,1,1500,2193,13,693,1
39,2,1462,1500,2,38,0
47,2,1794,1816,7,22,0
91,2,1807,1741,5,66,1
14,2,1796,1805,5,9,0
69,1,1817,1784,3,33,0
62,1,1748,1774,1,26,1
73,2,1762,1805,6,43,0
18,1,1775,1728,3,47,0
31,2,2167,1777,9,390,1
64,1,1742,1767,5,25,1
110,1,1779,1735,6,44,0
175,2,1773,1613,4,160,1
117,2,1820,1782,10,38,1
34,1,1642,1775,5,133,1
28,1,1782,1914,7,132,1
51,2,1775,1665,7,110,1
74,2,1791,1785,5,6,1
48,1,1798,1725,1,73,0
71,2,1781,1809,4,28,0
33,2,1797,1865,9,68,0
40,1,1765,1787,6,22,1
107,2,1778,1701,3,77,1
40,1,1789,1796,6,7,1
23,2,1806,1799,6,7,1
27,2,1900,1806,6,94,1
100,1,1817,1809,5,8,0
31,2,1895,1825,9,70,1
41,2,1815,1792,5,23,1
12,2,1807,1827,7,20,0
23,2,1546,1845,7,299,0
87,2,1835,1819,5,16,1
132,1,1843,1902,5,59,1
72,2,1773,1856,3,83,0
164,0,1801,1858,7,57,0
41,2,1849,1810,4,39,1
30,1,1862,1764,6,98,0
73,2,1854,1765,5,89,1
50,1,1865,1845,3,20,0
107,2,1834,1877,2,43,0
29,2,2074,1883,7,191,1
32,1,1779,1875,7,96,1
108,1,1886,1864,11,22,0
51,2,1852,1898,4,46,0
79,2,1842,1800,10,42,1
90,0,1845,1746,5,99,0
98,1,1713,1735,9,22,1
139,2,1619,1727,4,108,0
79,0,1726,1760,4,34,0
139,2,1711,1738,4,27,0
100,1,1721,1727,4,6,1
42,1,1739,1701,4,38,0
61,2,1787,1749,8,38,1
54,1,1760,1740,6,20,0
43,2,1753,1611,5,142,1
78,0,1702,1755,6,53,0
57,2,1641,1770,3,129,0
90,1,1785,1616,8,169,0
116,1,1751,1775,11,24,1
104,1,1787,1739,3,48,0
101,2,1767,1799,6,32,0
93,2,1792,1688,6,104,1
84,0,1796,1652,5,144,0
47,2,1788,1665,6,123,1
66,1,1674,1781,8,107,1
80,1,1812,1693,7,119,0
108,1,1734,1803,6,69,1
81,2,1794,1724,5,70,1
96,1,1811,1603,3,208,0
56,0,1627,1816,6,189,0
41,2,1810,1641,3,169,1
31,2,1623,1827,5,204,0
59,2,1821,1620,3,201,1
31,2,1800,1647,3,153,1
151,2,1794,1648,4,146,1
52,1,1809,1662,9,147,0
47,2,1802,1660,11,142,1
88,1,1667,1795,6,128,1
70,1,1679,1788,5,109,1
71,2,1780,1686,9,94,1
42,1,1694,1771,8,77,1
16,1,1622,1765,3,143,1
98,1,1776,1759,3,17,0
72,1,1788,1740,7,48,0
56,1,1794,1724,3,70,0
74,1,1800,1959,3,159,1
77,2,1952,1807,5,145,1
48,1,1754,1797,5,43,1
39,2,2579,2036,4,543,1
44,1,2037,2577,8,540,1
33,2,2574,2039,2,535,1
92,1,2040,2571,8,531,1
53,2,2367,2043,8,324,1
53,2,2029,2099,18,70,0
49,2,2324,2033,14,291,1
72,1,2033,2368,10,335,1
97,2,2214,2039,12,175,1
61,2,2024,2154,7,130,0
77,2,2013,2022,6,9,0
49,2,2163,2020,10,143,1
185,0,2070,2018,10,52,0
43,2,2245,2023,8,222,1
35,2,2149,2031,6,118,1
74,2,2352,2366,7,14,0
161,2,2351,2363,5,12,0
86,1,1814,1662,4,152,0
56,1,1711,1778,4,67,1
16,1,1756,1778,11,22,1
87,2,1778,1656,11,122,1
17,1,1610,1778,3,168,1
107,2,1778,1932,6,154,0
55,2,1778,1723,4,55,1
89,0,1778,1795,10,17,0
104,1,1966,1761,3,205,0
113,2,1750,1755,4,5,0
19,1,1768,1738,8,30,0
